ID,Centro,Orden,Clase de orden,Aviso,Plan mant.prev.,Fecha entrada,Fe.inic.extrema,Fe.inicio real,Fe.fin extrema,Fin real (hora),Pto.tbjo.resp.,Grupo planif.,Ubicac.técnica,Equipo,Texto breve,Status sistema,TotalCostesPlan,Cst.tot.reales
,0954,7826057,M01,,,10/07/2014,25/07/2014,25/07/2014,25/07/2014,20:00:00,SMED10,010,DUC-TR-GSD-D0001-TRM06-TED01,,CORRIDA DE DIABLO GASOD 48  TIPO DISCOS,CERR NOTI IMPR DMNV KKMP NLIQ PREC,8243.04,9552.04
,0954,7826058,M01,,,10/07/2014,11/07/2014,11/07/2014,11/07/2014,20:00:00,PQ_SGD20,004,DUC-TR-PQS-D0001-TRM03-TRD02,,PARTICIPACION EN EL SIMULACRO MAYOR REAL,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,28850.64,33432.14
,0954,7826188,M01,,,12/07/2014,05/08/2014,28/07/2014,05/08/2014,15:00:00,SMED10,010,DUC-TR-GSD-D0014-TRM02-TED01,,CORRIDA DE DIABLO GASOD 30,CERR NOTI IMPR KKMP NLIQ PREC,28850.64,28850.64
,0954,7826190,M01,,,14/07/2014,14/07/2014,14/07/2014,16/07/2014,19:00:00,SMED10,010,DUC-TR-GSD-D0019-TRM04-TRD02,,MOVIMIENTOS OPERATIVOS TRD  GASOD 24,CERR NOTI IMPR DMNV KKMP NLIQ PREC,24729.12,27347.12
,0954,7826194,M01,,,14/07/2014,14/07/2014,14/07/2014,18/07/2014,18:00:00,PQ_SGD20,004,DUC-TR-PQS-D0002-TRM01-TRD02,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,CTEC NOTI IMPR KKMP NLIQ PREC,41215.2,45404
,0954,7826204,M01,,,11/07/2014,16/07/2014,16/07/2014,16/07/2014,11:00:00,SRES00,007,DUC-TR-GSD-D0092-TRM04-CRUCE,20180296,Mantto. CRC CAMINO A CHIVELA KM 159+800,CERR NOTI IMPR KKMP NLIQ PREC,10303.8,10303.8
,0954,7826207,M01,,,11/07/2014,17/07/2014,17/07/2014,17/07/2014,11:00:00,SRES00,007,DUC-TR-GSD-D0092-TRM04-CRUCE,20180371,Mantto. CRC  BASE AÉREA KM 194.2,CERR NOTI IMPR KKMP NLIQ PREC,10303.8,10303.8
,0954,7826208,M01,,,11/07/2014,18/07/2014,18/07/2014,18/07/2014,11:00:00,SRES00,007,DUC-TR-GSD-D0092-TRM03-CRUCE,20180263,Mantto. PAE GUAYABO KM 144+110,CERR NOTI IMPR KKMP NLIQ PREC,10303.8,10303.8
,0954,7826224,M01,,,11/07/2014,11/07/2014,11/07/2014,11/07/2014,17:00:00,STUB00,007,DUC-TR-GSD-D0019-TRM05-TED01,,TRABAJOS DE ORDEN Y LIMPIEZA. CHAPODEO Y,CERR NOTI IMPR KKMP NLIQ PREC,20607.6,21916.6
,0954,7826225,M01,,,11/07/2014,11/07/2014,11/07/2014,11/07/2014,17:00:00,STUB00,007,DUC-TR-GSD-D0001-TRM05-CRUCE,20178378,MANTTO EN CRUCE CRC GSD CHINAMECA - SAN,CERR NOTI IMPR KKMP NLIQ PREC,20607.6,21916.6
,0954,7826246,M01,,,14/07/2014,14/07/2014,14/07/2014,18/07/2014,15:00:00,SMED00,010,DUC-ED-MIN-COM01,,Mantenimiento. prevnetivo. correctivo a,CERR NOTI IMPR KKMP NLIQ PREC,20607.6,21393
,0954,7826247,M01,,,14/07/2014,14/07/2014,14/07/2014,18/07/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0019-TRM04-TRD02,,PROTECCION DE CONTRAINCENDIO EN TRABAJOS,CERR NOTI IMPR DMNV KKMP NLIQ PREC,61822.8,61822.8
,0954,7826705,M01,,51076,13/07/2014,04/08/2014,04/08/2014,04/08/2014,11:00:00,SSEG10,004,DVC-MI-023,,Recorrido Celaje Terrestre D.D.V. 23,CERR NOTI IMPR KKMP NLIQ PREC,16486.08,16486.08
,0954,7826706,M01,,51077,13/07/2014,06/08/2014,06/08/2014,06/08/2014,11:00:00,SSEG10,004,DVC-MI-030,,Recorrido Celaje Terrestre D.D.V. 30,CERR NOTI IMPR DMNV KKMP NLIQ PREC,8243.04,8243.04
,0954,7826707,M01,,51234,13/07/2014,14/08/2014,14/08/2014,14/08/2014,15:00:00,SSEG10,004,DVC-MI-047,,Recorrido Celaje Terrestre D.D.V.47,CERR NOTI IMPR DMNV KKMP NLIQ PREC,8243.04,8243.04
,0954,7826708,M01,,51243,13/07/2014,15/08/2014,15/08/2014,15/08/2014,14:00:00,SSEG10,004,DVP-MI-183,,Recorrido Celaje Terrestre Ramales,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7826816,M01,,55771,13/07/2014,15/08/2014,15/08/2014,15/08/2014,15:00:00,SSEG10,004,DVC-MI-180,,Recorrido C. T. DDV NVSO 002,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7826864,M01,,58128,13/07/2014,14/08/2014,,15/08/2014,00:00:00,SAUT10B,009,DUC-TR-GSD-D0092-TRM02-TRD02,,SCADA TGN  TDD Donaji MIL-017,ABIE DMNV KKMP PREC,10303.8,0
,0954,7826912,M01,,59350,13/07/2014,18/08/2014,,18/08/2014,00:00:00,SCOR00,006,DVC-MI-047-PC019,,0954 REVISION Y AJUSTE RECT CARRIZAL,LIB. IMPR KKMP NLIQ PREC,2060.76,0
,0954,7826913,M01,,59350,13/07/2014,08/08/2014,,08/08/2014,00:00:00,SCOR00,006,DVP-MI-180-PC023,,0954 REVISION Y AJUSTE RECT FENOQUIMIA,LIB. IMPR KKMP NLIQ PREC,8243.04,0
,0954,7826914,M01,,59350,13/07/2014,18/08/2014,,18/08/2014,00:00:00,SCOR00,006,DVC-MI-034-PC018,,0954 REVISION Y AJUSTE RECT HOLIDAY,LIB. IMPR KKMP NLIQ PREC,3091.14,0
,0954,7826915,M01,,59350,13/07/2014,18/08/2014,,18/08/2014,00:00:00,SCOR00,006,DVP-MI-183-PC024,,0954 REVISION Y AJUSTE RECT MINSA,LIB. IMPR KKMP NLIQ PREC,3091.14,0
,0954,7826917,M01,,59182,13/07/2014,07/08/2014,,08/08/2014,00:00:00,SAUT10B,009,DUC-TR-GLP-D0001-TRM04-VS402,,954INTSCADALP VS MDR COATZACOAL MIL-003,ABIE DMNV KKMP NLIQ PREC,14425.32,0
,0954,7826918,M01,,59062,13/07/2014,11/08/2014,,11/08/2014,00:00:00,SAUT10,009,ERM30017,,954INTSCADAGNELEC  TEREFTALATOS. S.A.  M,LIB. IMPR KKMP NLIQ PREC,8243.04,0
,0954,7826919,M01,,59062,13/07/2014,11/08/2014,,11/08/2014,00:00:00,SAUT10,009,ERM30017,,954INTSCADAGNINSTTA  TEREFTALATOS MI-012,LIB. IMPR KKMP NLIQ PREC,8243.04,0
,0954,7826920,M01,,59062,13/07/2014,08/08/2014,,08/08/2014,00:00:00,SMED00,010,ERM30017,,954INTMED  TEREFTALATOS. S.A. MI-012,ABIE DMNV KKMP NLIQ PREC,3091.14,0
,0954,7826924,M01,,59348,13/07/2014,14/08/2014,14/08/2014,14/08/2014,09:00:00,SCOR00,006,DVC-MI-023-PC004,,0954 REVISION Y AJUSTE RECT AGUACATE 1,CTEC NOTI IMPR KKMP NLIQ PREC,2060.76,2060.76
,0954,7826925,M01,,59348,13/07/2014,14/08/2014,14/08/2014,14/08/2014,10:00:00,SCOR00,006,DVC-MI-024-PC014,,0954 REVISION Y AJUSTE RECT AGUACATE 2,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7826926,M01,,59348,13/07/2014,14/08/2014,14/08/2014,14/08/2014,17:00:00,SCOR00,006,DVC-MI-030-PC017,,0954 REVISION Y AJUSTE RECT IXH PALOMAS,CTEC NOTI IMPR KKMP NLIQ PREC,2060.76,2584.36
,0954,7826927,M01,,59348,13/07/2014,14/08/2014,14/08/2014,14/08/2014,13:00:00,SCOR00,006,DVC-MI-023-PC007,,0954 REVISION Y AJUSTE RECT PALOMAS,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7826928,M01,,59348,13/07/2014,14/08/2014,14/08/2014,14/08/2014,11:00:00,SCOR00,006,DVC-MI-023-PC005,,0954 REVISION Y AJUSTE RECT VENADO 1,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7826929,M01,,59348,13/07/2014,14/08/2014,14/08/2014,14/08/2014,12:00:00,SCOR00,006,DVC-MI-024-PC015,,0954 REVISION Y AJUSTE RECT VENADO 2,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7826933,M01,,59349,13/07/2014,15/08/2014,15/08/2014,15/08/2014,17:00:00,SCOR00,006,DVP-MI-173-PC022,,0954 REVISION Y AJUSTE RECT COCOS,CTEC NOTI IMPR KKMP NLIQ PREC,2060.76,2060.76
,0954,7826934,M01,,59349,13/07/2014,15/08/2014,15/08/2014,15/08/2014,09:00:00,SCOR00,006,DVC-MI-023-PC006,,0954 REVISION Y AJUSTE NUDO TEAPA 1,CTEC NOTI IMPR KKMP NLIQ PREC,2060.76,2060.76
,0954,7826935,M01,,59349,13/07/2014,15/08/2014,15/08/2014,15/08/2014,11:00:00,SCOR00,006,DVC-MI-024-PC010,,0954 REVISION Y AJUSTE NUDO TEAPA 2,CTEC NOTI IMPR KKMP NLIQ PREC,2060.76,2060.76
,0954,7826936,M01,,59349,13/07/2014,15/08/2014,15/08/2014,15/08/2014,13:00:00,SCOR00,006,DVC-MI-029-PC016,,0954 REVISION Y AJUSTE NUDO PAJARITOS,CTEC NOTI IMPR KKMP NLIQ PREC,2060.76,2060.76
,0954,7826941,M01,,59368,13/07/2014,15/07/2014,15/07/2014,16/07/2014,17:00:00,SMED00,010,ERM30042,,954INTMEDICION CPQ MORELOS,CERR NOTI IMPR DMNV KKMP NLIQ PREC,16486.08,17533.28
,0954,7826945,M01,,59084,13/07/2014,05/08/2014,,06/08/2014,00:00:00,SAUT10,009,ERM30046,,"954INTSCADAELECT TRANSFER48"" A 30""/36"" E",ABIE DMNV KKMP NLIQ PREC,12879.75,0
,0954,7826946,M01,,59084,13/07/2014,05/08/2014,,06/08/2014,00:00:00,SAUT10,009,ERM30046,,"954INTSCADAINST TRANSFERENC 48"" A 30""/36",ABIE DMNV KKMP NLIQ PREC,8758.23,0
,0954,7826957,M01,,79442,13/07/2014,13/08/2014,,14/08/2014,00:00:00,PQ_TUB00,007,DUC-TR-PQS-D0002-TRM01-CRUCE,20182223,0959PQ_TUB00 CRUZAMIENTOS TRAMO COSOLEA,LIB. IMPR KKMP NLIQ PREC,24729.12,0
,0954,7827014,M01,,65719,13/07/2014,18/07/2014,18/07/2014,18/07/2014,15:00:00,SMED00,010,ERM30035,,"0954MED-ERM ESTACION 1 ""A"" MI-002",CERR NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7827019,M01,,65731,13/07/2014,08/08/2014,,08/08/2014,00:00:00,SMED00,010,DUC-DI-GSD-REDMI-TRONC,20178711,0954INTMED-PASO REGULACION JALTIPAN,ABIE DMNV KKMP PREC,8243.04,0
,0954,7827021,M01,,66565,13/07/2014,15/08/2014,15/08/2014,15/08/2014,11:00:00,SSEG10,004,DVP-MI-174,,Celaje Terrestre Ramal Resistol,CTEC NOTI IMPR KKMP NLIQ PREC,4121.52,4121.52
,0954,7827022,M01,,66566,13/07/2014,15/08/2014,15/08/2014,15/08/2014,15:00:00,SSEG10,004,DVP-MI-176,,Celaje Terrestre Ramal Celanese Cang.,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7827023,M01,,66570,13/07/2014,15/08/2014,15/08/2014,15/08/2014,08:00:00,SSEG10,004,DVP-MI-180,,Celaje Terrestre Ramal Fenoquimia,CTEC NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7827024,M01,,66520,13/07/2014,13/08/2014,13/08/2014,13/08/2014,10:00:00,SSEG10,004,DVP-MI-175,,Celaje Terrestre Ramal Hospital Mina,CERR NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7827025,M01,,66522,13/07/2014,01/08/2014,01/08/2014,01/08/2014,10:00:00,SSEG10,004,DVP-MI-185,,Celaje Terrestre Ramal Jaltipan-Minsa,CERR NOTI IMPR KKMP NLIQ PREC,3091.14,3091.14
,0954,7827026,M01,,66523,13/07/2014,01/08/2014,01/08/2014,01/08/2014,12:00:00,SSEG10,004,DVP-MI-187,,Celaje Terrestre Ramal Purina,CERR NOTI IMPR KKMP NLIQ PREC,1030.38,1030.38
,0954,7827027,M01,,66575,13/07/2014,15/08/2014,15/08/2014,15/08/2014,09:00:00,SSEG10,004,DVP-MI-190,,Celaje Terrestre Campo Moloacan,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,1030.38,1030.38
,0954,7827028,M01,,66578,13/07/2014,05/08/2014,05/08/2014,05/08/2014,15:00:00,SSEG10,004,DVP-MI-194,,Celaje Terrestre Hospital Nanchital,CERR NOTI IMPR FCAP KKMP NLIQ PREC,1030.38,1030.38
,0954,7827032,M01,,66579,13/07/2014,01/08/2014,01/08/2014,01/08/2014,09:00:00,SSEG10,004,DVP-MI-188,,Celaje Terrestre La jaiba-Jaltipan,CERR NOTI IMPR KKMP NLIQ PREC,2060.76,2060.76
,0954,7827298,M01,,84204,13/07/2014,30/07/2014,30/07/2014,30/07/2014,11:00:00,PQ_COR00,006,DVC-MI-043-PC002,,0954 REVISION Y AJUSTE RECT TEMEX,CERR NOTI IMPR DMNV KKMP NLIQ PREC,6182.28,6182.28
,0954,7827299,M01,,84204,13/07/2014,30/07/2014,30/07/2014,30/07/2014,15:00:00,PQ_COR00,006,DVC-MI-041-PC001,,0959 REVISION Y AJUSTE RECT  JALTIPAN,CERR NOTI IMPR DMNV KKMP NLIQ PREC,6182.28,6182.28
,0954,7827336,M01,,,15/07/2014,30/07/2014,30/07/2014,30/07/2014,17:00:00,STUB00,007,DUC-TR-GSD-D0019-TRM05-TRD02,,SOLDADURA DE ABN EN LINEA REGULAR DE TRA,CERR NOTI IMPR KKMP NLIQ PREC,24729.12,25252.72
,0954,7827341,M01,,,14/07/2014,14/07/2014,14/07/2014,14/07/2014,15:00:00,PQ_MED00,010,DUC-TR-PQS-D0002-TRM01,,PRUEBAS DE OPERATIVIDAD DE VÁLVULAS EN A,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,12364.56,12364.56
,0954,7827344,M01,,,14/07/2014,14/07/2014,14/07/2014,14/07/2014,18:00:00,PQ_TUB00,007,DUC-TR-PQS-D0001-TRM05,,MANTENIMIENTO A MAXILITE UBICADA EN LA R,CERR NOTI IMPR DMNV KKMP NLIQ PREC,16486.08,18056.88
,0954,7827348,M01,,,14/07/2014,15/07/2014,14/07/2014,18/07/2014,15:00:00,PQ_TUB00,007,DUC-TR-PQS-D0004-TRM01-TED01,,LIMPIEZA MECANICA EN LA TED PAJARITOS,CTEC NOTI IMPR DMNV FCAP KKMP NLIQ PREC,90673.44,93815.04
,0954,7827349,M01,,,14/07/2014,24/07/2014,24/07/2014,29/07/2014,15:00:00,PQ_TUB00,007,DUC-TR-PQS-D0003-TRM01-VS554,,CHAPODEO Y LIMPIEZA GENERAL,CERR NOTI IMPR DMNV KKMP NLIQ PREC,41215.2,41215.2
,0954,7827351,M01,,,15/07/2014,15/07/2014,15/07/2014,15/07/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0001-TRM04,,CALIBRACION DE ESPESORES EN EL KM 22+000,CERR NOTI IMPR KKMP NLIQ PREC,12364.56,12364.56
,0954,7827353,M01,,,15/07/2014,16/07/2014,16/07/2014,17/07/2014,17:00:00,PQ_SGD20,004,DUC-TR-PQS-D0002-TRM01,,PROTECCION C.I. EN TRABAJOS DE ELIMINACI,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,8243.04,8897.54
,0954,7827354,M01,,,15/07/2014,16/07/2014,16/07/2014,17/07/2014,19:00:00,PQ_SGD20,004,DUC-TR-PQS-D0010-TRM01,,TRABAJOS DE PROTECCION C.I. EN ACTIVIDAD,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,20607.6,22702
,0954,7827356,M01,,,16/07/2014,16/07/2014,16/07/2014,17/07/2014,17:00:00,PQ_TUB00,007,DUC-TR-PQS-D0010-TRM01,,CORRIDA DE DIABLOS PARA EL DESEMPAQUE DE,CERR NOTI IMPR DMNV KKMP NLIQ PREC,24729.12,26299.92
,0954,7827358,M01,,,16/07/2014,25/07/2014,25/07/2014,25/07/2014,19:00:00,STUB00,007,DUC-TR-GSD-D0019-TRM05-TED01,,SOLDADURA DE ABN EN TRAMPA DE ENVÍO EST.,CERR NOTI IMPR KKMP NLIQ PREC,16486.08,17533.28
,0954,7827371,M01,,,15/07/2014,16/07/2014,16/07/2014,16/07/2014,15:00:00,SMED10,010,ERM30038,,Mov.Op.  paro de criogenica de pajaritos,CERR NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7827372,M01,,,15/07/2014,31/07/2014,31/07/2014,31/07/2014,17:00:00,STUB00,007,DUC-DI-GSD-REDMI-TRONC,20178685,MANTTO. A VT EST.2 AGUA DULCE KM187.646,CERR NOTI IMPR KKMP NLIQ PREC,12364.56,13149.96
,0954,7827374,M01,,,15/07/2014,29/07/2014,29/07/2014,30/07/2014,15:00:00,STUB00,007,ERM30016,,APERTURA DE LÍNEAS. RETIRO DE JUNTAS CIE,CERR NOTI IMPR KKMP NLIQ PREC,41215.2,42524.2
,0954,7827378,M01,10793298,,16/07/2014,22/07/2014,22/07/2014,25/07/2014,19:00:00,STUB00,007,DUC-TR-GSD-D0019-TRM05-TED01,,APERTURA DE LINEAS Y RETIRO DE JUNTA CIE,CERR NOTI IMPR KKMP NLIQ PREC,103038,112331.9
,0954,7827388,M01,,,14/07/2014,15/07/2014,15/07/2014,18/07/2014,17:00:00,SMCD00,011,ESC-CH-EDF-ARVER,,ACTIVIDADES DE ORDEN Y LIMPIEZA EN AREAS,CERR NOTI IMPR KKMP NLIQ PREC,49458.24,51814.44
,0954,7827391,M01,,,15/07/2014,16/07/2014,16/07/2014,17/07/2014,15:00:00,PQ_MED00,010,DUC-TR-PQS-D0010-TRM01,,MOVIMIENTOS OPERATIVOS PARA CORRIDA DE D,CERR NOTI IMPR DMNV KKMP NLIQ PREC,28850.64,30421.44
,0954,7827511,M01,,,16/07/2014,31/07/2014,31/07/2014,01/08/2014,15:00:00,STUB00,007,DUC-TR-GSD-D0019-TRM04-TRD02,,APERTURA DE VENTEOS PARA DESFOGUE DE INT,CTEC NOTI IMPR KKMP NLIQ PREC,37093.68,37617.28
,0954,7827534,M01,,,16/07/2014,16/07/2014,16/07/2014,17/07/2014,17:00:00,SCOR00,006,DUC-ED-MIN-COM02,,REHABILITACION DEL SISTEMA DE ALUMBRADO,CERR NOTI IMPR DMNV KKMP NLIQ PREC,16486.08,17533.28
,0954,7827535,M01,,,17/07/2014,17/07/2014,17/07/2014,17/07/2014,15:00:00,SSEG10,004,DUC-TR-GSD-D0001-TRM06-TED01,,PROTECCION DE CONTRAINCENDIO EN  COLOCAC,CERR NOTI IMPR KKMP NLIQ PREC,12364.56,12364.56
,0954,7827566,M01,,,17/07/2014,17/07/2014,17/07/2014,18/07/2014,17:00:00,SMED10,010,DUC-TR-GSD-D0019-TRM04-TRD02,,MOVIMIENTOS OPERATIVOS TRD  GASOD 24,CERR NOTI IMPR DMNV MOVM NLIQ PREC,18187.66,19758.46
,0954,7827574,M01,,,17/07/2014,17/07/2014,17/07/2014,18/07/2014,15:00:00,STUB00,007,DUC-ED-MIN-COM01,,TRABAJOS DIVERSOS DEL ÁREA DE SOLDADURA,CERR NOTI IMPR KKMP NLIQ PREC,16486.08,17271.48
,0954,7827581,M01,,,17/07/2014,17/07/2014,17/07/2014,18/07/2014,23:00:00,PQ_SGD10,004,DUC-TR-PQS-D0001-TRM03,,PROTECCION CONTRAINCENDIO EN TRABAJOS DE,CTEC NOTI IMPR KKMP NLIQ PREC,16486.08,19234.98
,0954,7827617,M01,,,19/07/2014,22/07/2014,22/07/2014,24/07/2014,18:00:00,PQ_MED00,010,DUC-TR-PQS-D0007-TRM01,,TRABAJO PARA LA REALIZACIÓN DE PRUEBA HI,CERR NOTI IMPR DMNV KKMP NLIQ PREC,12364.56,13542.66
,0954,7827618,M01,,,19/07/2014,22/07/2014,22/07/2014,22/07/2014,15:00:00,PQ_MED00,010,DUC-TR-PQS-D0010-TRM01-TRD02,,INYECCIÓN DE AGUA AL DUCTO DE BENCENO DE,CERR NOTI IMPR DMNV KKMP NLIQ PREC,12364.56,12364.56
,0954,7827657,M01,10793273,,18/07/2014,17/07/2014,17/07/2014,18/07/2014,15:00:00,SAUT00,012,ESC-CH-COM-TC02,20185152,ATENCION USUARIO: REVISION DE SECUENCIA,CERR NOTI IMPR KKMP NLIQ PREC,16486.08,18580.48
,0954,7827692,M01,,,17/07/2014,21/07/2014,21/07/2014,21/07/2014,19:00:00,STUB10,007,DUC-TR-GSD-D0001-TRM04,,"BARRENO DE 10""Ø TEMEX GAS. RETIRO DE BRI",CERR NOTI IMPR KKMP NLIQ PREC,16486.08,18580.48
,0954,7827763,M01,10793492,,21/07/2014,21/07/2014,21/07/2014,21/07/2014,15:00:00,SAUT00,012,ESC-CH-TUB-BYPAS,20185297,Atencion Usuario: Mantenimiento al contr,CERR NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7827797,M01,,,21/07/2014,21/07/2014,21/07/2014,31/07/2014,19:00:00,PQ_TUB00,007,DUC-TR-PQS-D0007-TRM01,,CORTE Y SOLD. INST. TRAMPA Y ARREGLOS,CTEC NOTI IMPR DMNV KKMP NLIQ PREC,276141.84,306248.84
,0954,7827825,M01,,,21/07/2014,22/07/2014,22/07/2014,24/07/2014,17:00:00,SMED10,010,DUC-TR-GSD-D0019-TRM04-TRD02,,MOVIMIENTOS OPERATIVOS TRD  GASOD 24,CERR NOTI IMPR DMNV KKMP NLIQ PREC,24729.12,26299.92
,0954,7828053,M01,,45868,20/07/2014,06/08/2014,,06/08/2014,00:00:00,SAUT10B,009,EMI30001,,0954OPSCADAL-ELECT-EM-MIL-007,LIB. IMPR DMNV KKMP NLIQ PREC,1545.57,0
,0954,7828095,M01,,51078,20/07/2014,22/07/2014,22/07/2014,22/07/2014,15:00:00,SSEG10,004,DVC-MI-043,,Recorrido Celaje Terrestre D.D.V. 43,CERR NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7828096,M01,,51078,20/07/2014,14/08/2014,14/08/2014,14/08/2014,15:00:00,SSEG10,004,DVC-MI-043,,Recorrido Celaje Terrestre D.D.V. 43,CERR NOTI IMPR DMNV KKMP NLIQ PREC,8243.04,8243.04
,0954,7828097,M01,,51079,20/07/2014,21/07/2014,21/07/2014,21/07/2014,15:00:00,SSEG10,004,DVP-MI-173,,Recorrido Celaje Terrestre D.D.V. 252,CERR NOTI IMPR KKMP NLIQ PREC,8243.04,8243.04
,0954,7828098,M01,,51241,20/07/2014,11/08/2014,11/08/2014,11/08/2014,15:00:00,SSEG10,004,DVP-MI-172,,Recorrido Celaje Terrestre D.D.V. 251,CERR NOTI IMPR KKMP NLIQ PREC,32972.16,32972.16
,0954,7828248,M01,,59058,20/07/2014,18/08/2014,,18/08/2014,00:00:00,SMED00,010,ERM30028,,954INTMEDICION SOLNS QUÍM CAMPO Y INDUST,LIB. IMPR KKMP NLIQ PREC,8243.04,0
,0954,7828251,M01,,59038,20/07/2014,07/08/2014,,07/08/2014,00:00:00,SAUT10,009,ERM30026,,954INTSCADAGN ELEC CELANESE MEX MI-005,ABIE DMNV KKMP NLIQ PREC,4121.52,0
,0954,7828252,M01,,59038,20/07/2014,08/08/2014,08/08/2014,08/08/2014,17:00:00,SMED00,010,ERM30026,,954INTMEDICION  CELANESE MEXICANA,CTEC NOTI IMPR KKMP NLIQ PREC,4121.52,4645.12
,0954,7828253,M01,,59054,20/07/2014,05/08/2014,05/08/2014,05/08/2014,15:00:00,SAUT10,009,ERM30041,,954INTSCADA INST REPOS. GASOD.B.P. MI03,CTEC NOTI IMPR FCAP KKMP NLIQ PREC,7212.66,7212.66
,0954,7828254,M01,,59346,20/07/2014,25/08/2014,,25/08/2014,00:00:00,SCOR00,006,DVC-MI-024-PC012,,0954 REVISION Y AJUSTE RECT. TONALA II,ABIE DMNV KKMP NLIQ PREC,1030.38,0
,0954,7828255,M01,,59346,20/07/2014,25/08/2014,,25/08/2014,00:00:00,SCOR00,006,DVC-MI-024-PC011,,0954 REVISION Y AJUSTE RECT. TONALA I,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7828256,M01,,59346,20/07/2014,25/08/2014,,25/08/2014,00:00:00,SCOR00,006,DVC-MI-024-PC008,,0954 REVISION Y AJUSTE RECT. EST 2-2,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7828257,M01,,59346,20/07/2014,25/08/2014,,25/08/2014,00:00:00,SCOR00,006,DVC-MI-023-PC002,,0954 REVISION Y AJUSTE RECT. EST 2-1,ABIE DMNV KKMP NLIQ PREC,1030.38,0
,0954,7828258,M01,,59346,20/07/2014,25/08/2014,,25/08/2014,00:00:00,SCOR00,006,DVC-MI-023-PC001,,0954 REV Y AJUSTE RECT. TONALA-CEIBA,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7828260,M01,,59099,20/07/2014,06/08/2014,06/08/2014,06/08/2014,17:00:00,SMED00,010,ERM30013,,954INTMED MAIZ INDUSTRIALIZADO (MINSA),CTEC NOTI IMPR KKMP NLIQ PREC,8243.04,8766.64
,0954,7828267,M01,,59012,20/07/2014,26/08/2014,,26/08/2014,00:00:00,SAUT10,009,DUC-TR-GSD-D0001-TRM04-VS023,,0954INT SCADA INSTTAVS MIR COATZA MI-036,ABIE DMNV KKMP PREC,4121.52,0
,0954,7828270,M01,,59047,20/07/2014,26/08/2014,,26/08/2014,00:00:00,STUB00,007,DUC-TR-GSD-D0027-TRM01-TED01,,"954INTMANTTO. TED  24"" D.N. C.P.G. PAJAR",ABIE DMNV NLIQ PREC,20678.62,0
,0954,7828273,M01,,59347,20/07/2014,26/08/2014,,26/08/2014,00:00:00,SCOR00,006,DVC-MI-024-PC013,,0954 REVISION Y AJUSTE RECT GARCEÑO,ABIE DMNV KKMP NLIQ PREC,2060.76,0
,0954,7828274,M01,,59347,20/07/2014,26/08/2014,,26/08/2014,00:00:00,SCOR00,006,DVP-MI-172-PC020,,0954 REVISION Y AJUSTE RECT CHOAPAS,ABIE DMNV KKMP NLIQ PREC,3091.14,0
,0954,7828275,M01,,59347,20/07/2014,26/08/2014,,26/08/2014,00:00:00,SCOR00,006,DVC-MI-023-PC003,,0954 REVISION Y AJUSTE RECT MATAMOROS,ABIE DMNV KKMP NLIQ PREC,3091.14,0
,0954,7828278,M01,,59046,20/07/2014,01/08/2014,,05/08/2014,00:00:00,SAUT10,009,ERM30038,,954INTSCADAGNELEC  MI-015 CPQ PAJARITOS,LIB. IMPR KKMP NLIQ PREC,24729.12,0
,0954,7828279,M01,,59046,20/07/2014,01/08/2014,,01/08/2014,00:00:00,SAUT10,009,ERM30038,,954INTSCADAGN INST  MI-015 CPQ PAJARITOS,LIB. IMPR KKMP NLIQ PREC,8243.04,0
,0954,7828280,M01,,59046,20/07/2014,01/08/2014,01/08/2014,01/08/2014,17:00:00,SMED00,010,ERM30038,,954INTMED GAS DE CARGA AL C.P.Q.PAJARITO,CTEC NOTI IMPR DMNV MOVM NLIQ PREC,48748.35,49271.91
